Adj Close,Close,Date,High,Low,Open,Volume,"description:""Encountered an error when generating the download data""}}}","error:{""code"":""Not Found""","{""chart"":{""result"":null"
0.3087,0.3087,2012-05-01,0.33075,0.30135,0.3234,142857.0,,,
0.3087,0.3087,2012-05-02,0.3087,0.3087,0.3087,0.0,,,
0.3087,0.3087,2012-05-03,0.3087,0.3087,0.3087,0.0,,,
0.3087,0.3087,2012-05-04,0.3087,0.3087,0.3087,0.0,,,
0.3087,0.3087,2012-05-07,0.3087,0.3087,0.3087,0.0,,,
0.3087,0.3087,2012-05-08,0.3087,0.3087,0.3087,0.0,,,
0.3087,0.3087,2012-05-09,0.3087,0.3087,0.3087,0.0,,,
0.28665,0.28665,2012-05-10,0.28665,0.28665,0.28665,13605.0,,,
0.28665,0.28665,2012-05-11,0.28665,0.28665,0.28665,0.0,,,
0.2793,0.2793,2012-05-14,0.2793,0.2793,0.2793,13605.0,,,
0.2793,0.2793,2012-05-15,0.2793,0.2793,0.2793,0.0,,,
0.2793,0.2793,2012-05-16,0.2793,0.2793,0.2793,0.0,,,
0.2793,0.2793,2012-05-17,0.2793,0.2793,0.2793,0.0,,,
0.2793,0.2793,2012-05-18,0.2793,0.2793,0.2793,0.0,,,
0.2793,0.2793,2012-05-21,0.2793,0.2793,0.2793,0.0,,,
0.25725,0.25725,2012-05-22,0.2646,0.25725,0.2646,34014.0,,,
0.25725,0.25725,2012-05-23,0.25725,0.25725,0.25725,0.0,,,
0.25725,0.25725,2012-05-24,0.25725,0.25725,0.25725,0.0,,,
0.25725,0.25725,2012-05-25,0.25725,0.25725,0.25725,0.0,,,
0.25725,0.25725,2012-05-28,0.25725,0.25725,0.25725,0.0,,,
0.25725,0.25725,2012-05-29,0.25725,0.25725,0.25725,0.0,,,
0.25725,0.25725,2012-05-30,0.25725,0.25725,0.25725,0.0,,,
0.25725,0.25725,2012-05-31,0.25725,0.25725,0.25725,0.0,,,
0.25725,0.25725,2012-06-01,0.25725,0.25725,0.25725,0.0,,,
