Date,Open,High,Low,Close,Adj Close,Volume
2011-08-15,0.20586,0.21053,0.20586,0.20586,0.20586,71604.0
2011-08-16,0.20586,0.20586,0.1965,0.1965,0.1965,321292.0
2011-08-17,0.1965,0.20586,0.1965,0.1965,0.1965,378714.0
2011-08-18,0.1965,0.1965,0.1965,0.1965,0.1965,26718.0
2011-08-19,0.1965,0.1965,0.18246,0.1965,0.1965,566678.0
2011-08-22,0.18714,0.1965,0.18714,0.1965,0.1965,550528.0
2011-08-23,0.19182,0.19182,0.19182,0.19182,0.19182,32061.0
2011-08-24,0.1965,0.1965,0.19182,0.19182,0.19182,333972.0
2011-08-25,0.1965,0.20586,0.1965,0.20586,0.20586,584050.0
2011-08-26,0.21053,0.22457,0.20586,0.22457,0.22457,1360468.0
2011-08-29,0.22457,0.22457,0.21989,0.21989,0.21989,635793.0
2011-08-30,0.21989,0.23393000000000005,0.21989,0.22925,0.22925,1081548.0
2011-08-31,0.22457,0.22457,0.21521,0.22457,0.22457,625196.0
2011-09-01,0.22457,0.22925,0.22457,0.22457,0.22457,1094851.0
2011-09-02,0.22457,0.23393000000000005,0.22457,0.23393000000000005,0.23393000000000005,533287.0
2011-09-05,0.22925,0.22925,0.22457,0.22457,0.22457,610234.0
2011-09-06,0.22457,0.23861,0.21521,0.23861,0.23861,462752.0
2011-09-07,0.22457,0.22457,0.22457,0.22457,0.22457,375663.0
2011-09-08,0.22457,0.22457,0.21989,0.21989,0.21989,132627.0
2011-09-09,0.21521,0.22457,0.21521,0.22457,0.22457,181681.0
2011-09-12,0.21053,0.21521,0.21053,0.21521,0.21521,490954.0
2011-09-13,0.21521,0.21521,0.21521,0.21521,0.21521,298218.0
2011-09-14,0.21989,0.23861,0.21521,0.23393000000000005,0.23393000000000005,747515.0
2011-09-15,0.23393000000000005,0.23393000000000005,0.22925,0.22925,0.22925,231257.0
2011-09-16,0.22925,0.23393000000000005,0.22457,0.23393000000000005,0.23393000000000005,212673.0
2011-09-19,0.23393000000000005,0.23393000000000005,0.22457,0.22457,0.22457,215880.0
2011-09-20,0.22457,0.22925,0.21521,0.22925,0.22925,273708.0
2011-09-21,0.22925,0.24796,0.22925,0.23393000000000005,0.23393000000000005,346031.0
2011-09-22,0.21521,0.21989,0.21521,0.21989,0.21989,79922.0
2011-09-23,0.21521,0.22457,0.21521,0.22457,0.22457,403111.0
2011-09-26,0.21521,0.23393000000000005,0.21053,0.22457,0.22457,1146519.0
2011-09-27,0.22457,0.22457,0.21521,0.21521,0.21521,320613.0
2011-09-28,0.22457,0.23861,0.22457,0.23393000000000005,0.23393000000000005,854415.0
2011-09-29,0.23393000000000005,0.23393000000000005,0.22457,0.22457,0.22457,281417.0
2011-09-30,0.22925,0.23861,0.22925,0.23861,0.23861,152065.0
2011-10-03,0.23861,0.23861,0.21521,0.22457,0.22457,404421.0
2011-10-04,0.22457,0.22457,0.21521,0.21521,0.21521,238536.0
2011-10-05,0.21989,0.21989,0.21989,0.21989,0.21989,98108.0
2011-10-06,0.22457,0.23861,0.22457,0.23861,0.23861,303599.0
2011-10-09,0.23861,0.25732,0.23861,0.25264000000000003,0.25264000000000003,983748.0
2011-10-10,0.25732,0.26668000000000003,0.25732,0.262,0.262,770006.0
2011-10-11,0.262,0.262,0.25732,0.262,0.262,510310.0
2011-10-12,0.25732,0.26668000000000003,0.25732,0.26668000000000003,0.26668000000000003,382598.0
2011-10-13,0.26668000000000003,0.27603,0.26668000000000003,0.27136,0.27136,759721.0
2011-10-16,0.27603,0.29007,0.27603,0.27603,0.27603,2036100.0
2011-10-17,0.27136,0.27136,0.262,0.262,0.262,498882.0
2011-10-18,0.28539000000000003,0.28539000000000003,0.27603,0.27603,0.27603,512981.0
2011-10-19,0.27603,0.27603,0.262,0.26668000000000003,0.26668000000000003,507990.0
2011-10-20,0.27603,0.28071,0.27136,0.27136,0.27136,153869.0
2011-10-23,0.27603,0.28071,0.27136,0.27136,0.27136,138932.0
2011-10-24,0.28071,0.29475,0.28071,0.29475,0.29475,577104.0
2011-10-25,0.29475,0.29475,0.29475,0.29475,0.29475,125894.0
2011-10-26,0.29943000000000003,0.31346,0.29943000000000003,0.3041,0.3041,309822.0
2011-10-27,0.3041,0.30878,0.29475,0.3041,0.3041,344582.0
2011-10-30,0.29943000000000003,0.31346,0.29943000000000003,0.31346,0.31346,512627.0
2011-11-01,0.31814000000000003,0.34621,0.31346,0.33218000000000003,0.33218000000000003,1246143.0
2011-11-02,0.3275,0.3275,0.27136,0.29007,0.29007,858390.0
2011-11-03,0.29007,0.29943000000000003,0.28071,0.29007,0.29007,739013.0
2011-11-06,0.29007,0.29943000000000003,0.28539000000000003,0.28539000000000003,0.28539000000000003,804466.0
2011-11-07,0.28539000000000003,0.29007,0.28539000000000003,0.29007,0.29007,235116.0
2011-11-08,0.29007,0.30878,0.29007,0.29943000000000003,0.29943000000000003,467101.0
2011-11-09,0.29007,0.30878,0.28539000000000003,0.30878,0.30878,347844.0
2011-11-10,0.32282,0.34153,0.32282,0.34153,0.34153,970383.0
2011-11-13,0.34153,0.35089000000000004,0.3275,0.3275,0.3275,677101.0
2011-11-14,0.3275,0.3275,0.32282,0.3275,0.3275,351071.0
2011-11-15,0.33218000000000003,0.35089000000000004,0.33218000000000003,0.34621,0.34621,724838.0
2011-11-16,0.33685,0.34621,0.33685,0.34621,0.34621,281766.0
2011-11-17,0.33685,0.33685,0.33218000000000003,0.33685,0.33685,571760.0
2011-11-20,0.33685,0.37428,0.33685,0.37428,0.37428,801148.0
2011-11-21,0.36493,0.3696,0.36493,0.36493,0.36493,131061.0
2011-11-22,0.36493,0.39768,0.36493,0.36493,0.36493,1331968.0
2011-11-23,0.35557,0.35557,0.34621,0.35557,0.35557,297636.0
2011-11-24,0.36493,0.36493,0.35557,0.36493,0.36493,79110.0
2011-11-27,0.3696,0.37428,0.36493,0.3696,0.3696,641226.0
2011-11-28,0.3696,0.37896,0.35557,0.3696,0.3696,536021.0
2011-11-29,0.3696,0.3696,0.36493,0.3696,0.3696,150914.0
2011-11-30,0.36493,0.36493,0.34621,0.34621,0.34621,99816.0
2011-12-01,0.35089000000000004,0.36025,0.34621,0.34621,0.34621,80078.0
2011-12-04,0.34621,0.34621,0.34621,0.34621,0.34621,0.0
2011-12-05,0.34621,0.34621,0.34153,0.34153,0.34153,12135.0
2011-12-06,0.34153,0.34153,0.31346,0.3275,0.3275,530648.0
2011-12-07,0.3275,0.3275,0.31814000000000003,0.31814000000000003,0.31814000000000003,159344.0
2011-12-08,0.31346,0.31814000000000003,0.31346,0.31814000000000003,0.31814000000000003,29844.0
2011-12-11,0.30878,0.30878,0.27603,0.27603,0.27603,327946.0
2011-12-12,0.29007,0.3041,0.29007,0.29007,0.29007,147012.0
2011-12-13,0.29943000000000003,0.29943000000000003,0.29007,0.29007,0.29007,42748.0
2011-12-14,0.29475,0.3041,0.29475,0.3041,0.3041,42321.0
2011-12-15,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,61519.0
2011-12-18,0.29475,0.29475,0.262,0.262,0.262,28349.0
2011-12-19,0.28071,0.28539000000000003,0.25732,0.25732,0.25732,180905.0
2011-12-20,0.262,0.26668000000000003,0.262,0.26668000000000003,0.26668000000000003,90159.0
2011-12-21,0.28071,0.28071,0.28071,0.28071,0.28071,82825.0
2011-12-22,0.28071,0.28071,0.27603,0.27603,0.27603,203686.0
2011-12-27,0.28071,0.28071,0.28071,0.28071,0.28071,0.0
2011-12-28,0.26668000000000003,0.27136,0.26668000000000003,0.26668000000000003,0.26668000000000003,23364.0
2011-12-29,0.26668000000000003,0.26668000000000003,0.26668000000000003,0.26668000000000003,0.26668000000000003,0.0
2012-01-02,0.26668000000000003,0.26668000000000003,0.262,0.262,0.262,98717.0
2012-01-03,0.26668000000000003,0.29475,0.26668000000000003,0.29475,0.29475,81395.0
2012-01-04,0.30878,0.30878,0.29007,0.29943000000000003,0.29943000000000003,68438.0
2012-01-05,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.0
2012-01-08,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.0
2012-01-09,0.29943000000000003,0.3275,0.29943000000000003,0.31814000000000003,0.31814000000000003,56091.0
2012-01-10,0.30878,0.30878,0.30878,0.30878,0.30878,10687.0
2012-01-11,0.3041,0.30878,0.29475,0.29943000000000003,0.29943000000000003,190988.0
2012-01-12,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.29943000000000003,0.0
2012-01-15,0.29943000000000003,0.3041,0.29943000000000003,0.29943000000000003,0.29943000000000003,72782.0
2012-01-16,0.28539000000000003,0.29943000000000003,0.28071,0.29007,0.29007,1176152.0
2012-01-17,0.28071,0.29007,0.28071,0.28071,0.28071,50839.0
2012-01-18,0.28071,0.28071,0.28071,0.28071,0.28071,188093.0
2012-01-19,0.31814000000000003,0.3275,0.31814000000000003,0.3275,0.3275,309071.0
2012-01-22,0.33218000000000003,0.3696,0.33218000000000003,0.34153,0.34153,347354.0
2012-01-23,0.34153,0.34153,0.33685,0.33685,0.33685,74152.0
2012-01-24,0.33218000000000003,0.33218000000000003,0.32282,0.32282,0.32282,131462.0
2012-01-26,0.32282,0.32282,0.32282,0.32282,0.32282,0.0
2012-01-29,0.3041,0.3041,0.29475,0.29475,0.29475,26718.0
2012-01-30,0.29475,0.29475,0.29475,0.29475,0.29475,0.0
