Date,Open,High,Low,Close,Adj Close,Volume
2004-04-16,0.17213,0.17213,0.17213,0.17213,0.17213,0.0
2004-04-19,0.16353,0.16353,0.14631,0.14631,0.14631,145235.0
2004-04-20,0.14631,0.14631,0.14631,0.14631,0.14631,0.0
2004-04-21,0.15062,0.16353,0.15062,0.15492,0.15492,419438.0
2004-04-22,0.15492,0.15492,0.15062,0.15492,0.15492,170332.0
2004-04-23,0.15492,0.16353,0.15492,0.16353,0.16353,188689.0
2004-04-26,0.16353,0.16353,0.15922,0.15922,0.15922,62277.0
2004-04-27,0.16353,0.16353,0.15492,0.15492,0.15492,144073.0
2004-04-28,0.15492,0.15492,0.15492,0.15492,0.15492,47637.0
2004-04-29,0.15492,0.15492,0.14631,0.15062,0.15062,93415.0
2004-04-30,0.14631,0.14631,0.14201,0.14201,0.14201,177303.0
2004-05-03,0.14201,0.14201,0.14201,0.14201,0.14201,0.0
2004-05-04,0.14201,0.14201,0.1291,0.1291,0.1291,104569.0
2004-05-05,0.1334,0.1334,0.1334,0.1334,0.1334,8133.0
2004-05-06,0.13771,0.13771,0.13771,0.13771,0.13771,79008.0
2004-05-07,0.13771,0.15492,0.13771,0.15492,0.15492,147681.0
2004-05-10,0.15492,0.15492,0.15492,0.15492,0.15492,1162.0
2004-05-11,0.13771,0.13771,0.11189,0.12049,0.12049,104569.0
2004-05-12,0.13771,0.13771,0.13771,0.13771,0.13771,27542.0
2004-05-13,0.13771,0.13771,0.13771,0.13771,0.13771,0.0
2004-05-14,0.13771,0.13771,0.1291,0.1291,0.1291,108398.0
2004-05-17,0.1291,0.1291,0.1291,0.1291,0.1291,0.0
2004-05-18,0.1291,0.1291,0.1291,0.1291,0.1291,0.0
2004-05-19,0.1291,0.1291,0.1291,0.1291,0.1291,5809.0
2004-05-20,0.1291,0.1291,0.1291,0.1291,0.1291,0.0
2004-05-21,0.1248,0.1248,0.09467,0.12049,0.12049,26380.0
2004-05-24,0.12049,0.12049,0.12049,0.12049,0.12049,0.0
2004-05-25,0.12049,0.12049,0.12049,0.12049,0.12049,2376.0
2004-05-26,0.11189,0.11189,0.11189,0.11189,0.11189,17428.0
2004-05-27,0.12049,0.12049,0.12049,0.12049,0.12049,32480.0
2004-05-28,0.12049,0.12049,0.12049,0.12049,0.12049,0.0
2004-05-31,0.11619000000000004,0.11619000000000004,0.11619000000000004,0.11619000000000004,0.11619000000000004,116188.0
2004-06-01,0.11619000000000004,0.11619000000000004,0.11189,0.11189,0.11189,29047.0
2004-06-02,0.11189,0.11189,0.11189,0.11189,0.11189,0.0
2004-06-03,0.11189,0.11189,0.11189,0.11189,0.11189,56932.0
2004-06-04,0.11189,0.11189,0.11189,0.11189,0.11189,0.0
2004-06-07,0.11189,0.11189,0.11189,0.11189,0.11189,0.0
2004-06-08,0.11189,0.11189,0.11189,0.11189,0.11189,34856.0
2004-06-09,0.11189,0.11189,0.11189,0.11189,0.11189,0.0
2004-06-10,0.11189,0.11189,0.11189,0.11189,0.11189,20914.0
2004-06-11,0.10758,0.10758,0.10758,0.10758,0.10758,158016.0
2004-06-14,,,,,,
2004-06-15,0.10758,0.10758,0.10758,0.10758,0.10758,0.0
2004-06-16,0.11189,0.11189,0.11189,0.11189,0.11189,20914.0
2004-06-17,0.11189,0.11189,0.11189,0.11189,0.11189,0.0
2004-06-18,0.10758,0.10758,0.10758,0.10758,0.10758,4648.0
2004-06-21,0.10758,0.10758,0.10328,0.10328,0.10328,62741.0
2004-06-22,0.09898,0.09898,0.07918,0.07918,0.07918,30209.0
2004-06-23,0.09467,0.09467,0.08607000000000001,0.08607000000000001,0.08607000000000001,109217.0
2004-06-24,0.08607000000000001,0.08607000000000001,0.08607000000000001,0.08607000000000001,0.08607000000000001,867924.0
2004-06-25,0.08607000000000001,0.08607000000000001,0.08607000000000001,0.08607000000000001,0.08607000000000001,126084.0
2004-06-28,0.08435,0.08607000000000001,0.08435,0.08607000000000001,0.08607000000000001,65626.0
2004-06-29,0.08435,0.09467,0.08435,0.09467,0.09467,162663.0
2004-06-30,0.09467,0.09467,0.09467,0.09467,0.09467,0.0
2004-07-01,0.09467,0.09467,0.09467,0.09467,0.09467,0.0
2004-07-02,0.09467,0.09467,0.09467,0.09467,0.09467,0.0
2004-07-05,0.09467,0.09467,0.09467,0.09467,0.09467,0.0
2004-07-06,0.09037,0.09037,0.09037,0.09037,0.09037,11619.0
2004-07-07,0.09037,0.09037,0.09037,0.09037,0.09037,0.0
2004-07-08,0.09467,0.09467,0.09467,0.09467,0.09467,540274.0
2004-07-09,0.09467,0.09467,0.09467,0.09467,0.09467,11619.0
2004-07-12,0.09467,0.09467,0.09467,0.09467,0.09467,58094.0
2004-07-13,0.09467,0.09467,0.09467,0.09467,0.09467,58094.0
2004-07-14,0.10328,0.10328,0.10328,0.10328,0.10328,5809.0
2004-07-15,0.10328,0.10328,0.10328,0.10328,0.10328,0.0
2004-07-16,0.10328,0.10328,0.10328,0.10328,0.10328,46475.0
2004-07-19,0.10328,0.10758,0.10328,0.10328,0.10328,303251.0
2004-07-20,0.10328,0.10328,0.10328,0.10328,0.10328,0.0
2004-07-21,0.11189,0.11189,0.11189,0.11189,0.11189,11619.0
2004-07-22,0.12049,0.12049,0.11619000000000004,0.12049,0.12049,266070.0
2004-07-23,0.12049,0.12049,0.12049,0.12049,0.12049,108639.0
2004-07-26,0.12049,0.12049,0.12049,0.12049,0.12049,0.0
2004-07-27,0.12049,0.12049,0.11189,0.11189,0.11189,116188.0
2004-07-28,0.11189,0.11189,0.11189,0.11189,0.11189,87141.0
2004-07-29,0.1291,0.1334,0.1291,0.1334,0.1334,302089.0
2004-07-30,0.1334,0.1334,0.1291,0.1291,0.1291,30883.0
2004-08-02,0.11189,0.12049,0.10758,0.12049,0.12049,55096.0
2004-08-03,0.12049,0.12049,0.12049,0.12049,0.12049,0.0
2004-08-04,0.12049,0.12049,0.12049,0.12049,0.12049,0.0
2004-08-05,0.12049,0.12049,0.11189,0.11189,0.11189,75522.0
2004-08-06,0.1291,0.1291,0.1291,0.1291,0.1291,11619.0
2004-08-09,0.1291,0.1291,0.1291,0.1291,0.1291,0.0
