Date,Open,High,Low,Close,Adj Close,Volume
2006-06-19,0.19384,0.19384,0.19384,0.19384,0.19384,0.0
2006-06-20,0.23261,0.27138,0.22292,0.27138,0.27138,319851.0
2006-06-21,0.26168,0.27138,0.2423,0.27138,0.27138,154772.0
2006-06-22,0.23745,0.27138,0.23745,0.27138,0.27138,36112.0
2006-06-23,0.25199,0.25199,0.25199,0.25199,0.25199,36112.0
2006-06-26,0.25684,0.25684,0.25684,0.25684,0.25684,9695.0
2006-06-27,0.24715,0.24715,0.24715,0.24715,0.24715,107826.0
2006-06-28,0.2423,0.2423,0.2423,0.2423,0.2423,8254.0
2006-06-29,0.2423,0.2423,0.2423,0.2423,0.2423,6191.0
2006-06-30,0.25684,0.25684,0.25199,0.25199,0.25199,147136.0
2006-07-03,0.26168,0.33922,0.26168,0.30045,0.30045,283533.0
2006-07-04,0.30045,0.39737,0.30045,0.3586,0.3586,275990.0
2006-07-05,0.3683,0.39737,0.3586,0.38768,0.38768,188802.0
2006-07-06,0.39737,0.43614,0.39737,0.43614,0.43614,230603.0
2006-07-07,0.45552,0.4846,0.44099,0.4846,0.4846,138886.0
2006-07-10,0.4846,0.4846,0.46522,0.46522,0.46522,34353.0
2006-07-11,0.46522,0.46522,0.4119100000000001,0.46522,0.46522,24763.0
2006-07-12,0.46522,0.46522,0.40706,0.46522,0.46522,641921.0
2006-07-13,0.43129,0.43129,0.4216,0.4216,0.4216,33017.0
2006-07-14,0.45068,0.47975,0.4216,0.4216,0.4216,155592.0
2006-07-17,0.43614,0.45552,0.4119100000000001,0.44583,0.44583,205904.0
2006-07-18,0.42645,0.42645,0.42645,0.42645,0.42645,16508.0
2006-07-19,0.4216,0.45068,0.41676,0.43129,0.43129,306359.0
2006-07-20,0.42645,0.43614,0.41676,0.42645,0.42645,109369.0
2006-07-21,0.42645,0.42645,0.4119100000000001,0.41676,0.41676,318304.0
2006-07-24,0.29076,0.29076,0.29076,0.29076,0.29076,10318.0
2006-07-25,0.31984,0.31984,0.29076,0.29076,0.29076,125413.0
2006-07-26,0.27138,0.28591,0.27138,0.28591,0.28591,25794.0
2006-07-27,0.26168,0.28591,0.24715,0.28591,0.28591,83459.0
2006-07-28,0.28591,0.28591,0.28591,0.28591,0.28591,0.0
2006-07-31,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-01,0.30045,0.30045,0.30045,0.30045,0.30045,4540.0
2006-08-02,0.31984,0.31984,0.31984,0.31984,0.31984,1548.0
2006-08-03,0.29076,0.29076,0.29076,0.29076,0.29076,196038.0
2006-08-04,0.31984,0.31984,0.29076,0.29076,0.29076,30489.0
2006-08-07,0.31499,0.31499,0.31499,0.31499,0.31499,61907.0
2006-08-08,0.31014,0.31014,0.3053,0.3053,0.3053,46430.0
2006-08-09,0.3053,0.31984,0.3053,0.31984,0.31984,21416.0
2006-08-10,0.31984,0.31984,0.31984,0.31984,0.31984,0.0
2006-08-11,0.31984,0.31984,0.31984,0.31984,0.31984,0.0
2006-08-14,0.29076,0.29076,0.29076,0.29076,0.29076,38176.0
2006-08-15,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-16,0.29076,0.29076,0.29076,0.29076,0.29076,8254.0
2006-08-17,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-18,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-21,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-22,0.28591,0.29076,0.28591,0.29076,0.29076,28477.0
2006-08-23,0.31014,0.31984,0.31014,0.31984,0.31984,12381.0
2006-08-24,0.31014,0.31014,0.29076,0.29076,0.29076,14166.0
2006-08-25,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-28,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-29,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-30,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-08-31,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-09-01,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-09-04,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-09-05,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-09-06,0.29076,0.29076,0.29076,0.29076,0.29076,0.0
2006-09-07,0.27622,0.27622,0.26168,0.26168,0.26168,12129.0
2006-09-08,0.26168,0.26168,0.26168,0.26168,0.26168,0.0
2006-09-11,0.26168,0.26168,0.26168,0.26168,0.26168,0.0
2006-09-12,0.2423,0.2423,0.22292,0.22776,0.22776,44645.0
2006-09-13,0.22776,0.22776,0.21807,0.21807,0.21807,38176.0
2006-09-14,0.21807,0.22292,0.21807,0.22292,0.22292,20636.0
2006-09-15,0.21807,0.21807,0.21807,0.21807,0.21807,14014.0
2006-09-18,0.22292,0.22292,0.22292,0.22292,0.22292,3095.0
2006-09-19,0.22292,0.22292,0.22292,0.22292,0.22292,0.0
2006-09-20,0.22292,0.22292,0.22292,0.22292,0.22292,13413.0
2006-09-21,0.22292,0.22292,0.19384,0.19384,0.19384,113496.0
2006-09-22,0.19384,0.19869,0.19384,0.19869,0.19869,54684.0
2006-09-25,0.20353,0.20353,0.19869,0.19869,0.19869,94924.0
2006-09-26,0.19869,0.2423,0.19869,0.2423,0.2423,82485.0
