Adj Close,Close,Date,High,Low,Open,Volume,"description:""Encountered an error when generating the download data""}}}","error:{""code"":""Not Found""","{""chart"":{""result"":null"
0.23,0.23,2017-06-08,0.23,0.19,0.19,1518126.0,,,
0.235,0.235,2017-06-09,0.245,0.2,0.22,1143000.0,,,
0.23,0.23,2017-06-13,0.235,0.225,0.235,20230.0,,,
0.23,0.23,2017-06-14,0.23,0.23,0.23,0.0,,,
0.23,0.23,2017-06-15,0.23,0.23,0.23,0.0,,,
0.23,0.23,2017-06-16,0.23,0.23,0.23,0.0,,,
0.23,0.23,2017-06-19,0.23,0.23,0.23,0.0,,,
0.19,0.19,2017-06-20,0.19,0.17,0.18,34000.0,,,
0.185,0.185,2017-06-21,0.185,0.185,0.185,1000.0,,,
0.18,0.18,2017-06-22,0.18,0.18,0.18,25000.0,,,
0.18,0.18,2017-06-23,0.18,0.165,0.165,113921.0,,,
0.17,0.17,2017-06-26,0.175,0.17,0.175,55000.0,,,
0.17,0.17,2017-06-27,0.17,0.17,0.17,3029.0,,,
0.16,0.16,2017-06-28,0.16,0.16,0.16,99333.0,,,
0.16,0.16,2017-06-29,0.16,0.16,0.16,0.0,,,
0.18,0.18,2017-06-30,0.18,0.175,0.175,22500.0,,,
0.2,0.2,2017-07-03,0.215,0.2,0.2,119425.0,,,
0.2,0.2,2017-07-04,0.2,0.2,0.2,0.0,,,
0.165,0.165,2017-07-05,0.165,0.165,0.165,20975.0,,,
0.165,0.165,2017-07-06,0.165,0.165,0.165,0.0,,,
0.165,0.165,2017-07-07,0.165,0.165,0.165,0.0,,,
0.16,0.16,2017-07-10,0.19,0.16,0.19,68714.0,,,
0.165,0.165,2017-07-11,0.165,0.165,0.165,30000.0,,,
0.15,0.15,2017-07-12,0.165,0.15,0.165,78003.0,,,
0.14,0.14,2017-07-13,0.15,0.14,0.15,115714.0,,,
0.15,0.15,2017-07-14,0.15,0.15,0.15,100000.0,,,
0.16,0.16,2017-07-17,0.17,0.16,0.165,178000.0,,,
0.15,0.15,2017-07-18,0.15,0.15,0.15,20000.0,,,
0.165,0.165,2017-07-19,0.165,0.165,0.165,30000.0,,,
0.165,0.165,2017-07-20,0.165,0.165,0.165,2000.0,,,
0.175,0.175,2017-07-21,0.175,0.17,0.17,37243.0,,,
0.175,0.175,2017-07-24,0.175,0.175,0.175,0.0,,,
0.19,0.19,2017-07-25,0.19,0.185,0.185,6500.0,,,
0.185,0.185,2017-07-26,0.185,0.185,0.185,40000.0,,,
0.185,0.185,2017-07-27,0.185,0.185,0.185,0.0,,,
0.19,0.19,2017-07-28,0.19,0.19,0.19,63000.0,,,
0.185,0.185,2017-07-31,0.185,0.185,0.185,26000.0,,,
0.19,0.19,2017-08-01,0.19,0.175,0.19,283842.0,,,
0.19,0.19,2017-08-02,0.19,0.19,0.19,25000.0,,,
0.19,0.19,2017-08-03,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-08-04,0.19,0.19,0.19,0.0,,,
0.17,0.17,2017-08-07,0.175,0.17,0.175,34500.0,,,
0.17,0.17,2017-08-08,0.17,0.17,0.17,6500.0,,,
0.18,0.18,2017-08-09,0.18,0.18,0.18,3000.0,,,
0.19,0.19,2017-08-10,0.19,0.19,0.19,105700.0,,,
0.19,0.19,2017-08-11,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-08-14,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-08-15,0.19,0.19,0.19,52526.0,,,
0.19,0.19,2017-08-16,0.19,0.19,0.19,2632.0,,,
0.19,0.19,2017-08-17,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-08-18,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-08-21,0.19,0.19,0.19,0.0,,,
0.19,0.19,2017-08-22,0.19,0.19,0.19,0.0,,,
0.185,0.185,2017-08-23,0.185,0.185,0.185,2710.0,,,
0.185,0.185,2017-08-24,0.185,0.185,0.185,0.0,,,
0.185,0.185,2017-08-25,0.185,0.185,0.185,0.0,,,
0.185,0.185,2017-08-28,0.185,0.185,0.185,0.0,,,
0.15,0.15,2017-08-29,0.165,0.15,0.15,146300.0,,,
0.15,0.15,2017-08-30,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-08-31,0.15,0.15,0.15,2700.0,,,
0.15,0.15,2017-09-01,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-09-04,0.15,0.15,0.15,0.0,,,
0.17,0.17,2017-09-05,0.17,0.155,0.155,9500.0,,,
0.17,0.17,2017-09-06,0.17,0.17,0.17,10000.0,,,
0.16,0.16,2017-09-07,0.16,0.15,0.15,38000.0,,,
0.195,0.195,2017-09-08,0.195,0.17,0.17,153515.0,,,
0.195,0.195,2017-09-11,0.195,0.195,0.195,20992.0,,,
0.19,0.19,2017-09-12,0.195,0.19,0.195,45750.0,,,
0.19,0.19,2017-09-13,0.19,0.17,0.18,156357.0,,,
0.195,0.195,2017-09-14,0.195,0.19,0.19,22726.0,,,
0.195,0.195,2017-09-15,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-09-18,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-09-19,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-09-20,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-09-21,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-09-22,0.195,0.195,0.195,0.0,,,
0.195,0.195,2017-09-25,0.195,0.195,0.195,0.0,,,
0.19,0.19,2017-09-26,0.19,0.175,0.175,48237.0,,,
0.175,0.175,2017-09-27,0.175,0.175,0.175,200000.0,,,
0.185,0.185,2017-09-28,0.185,0.185,0.185,90000.0,,,
0.185,0.185,2017-09-29,0.185,0.185,0.185,14220.0,,,
0.19,0.19,2017-10-01,0.19,0.185,0.185,11000.0,,,
0.185,0.185,2017-10-02,0.185,0.185,0.185,12500.0,,,
0.185,0.185,2017-10-03,0.185,0.18,0.18,6500.0,,,
0.175,0.175,2017-10-04,0.185,0.175,0.185,119903.0,,,
0.17,0.17,2017-10-05,0.175,0.165,0.175,35000.0,,,
0.17,0.17,2017-10-08,0.17,0.17,0.17,0.0,,,
0.17,0.17,2017-10-09,0.17,0.17,0.17,0.0,,,
0.16,0.16,2017-10-10,0.165,0.16,0.165,27148.0,,,
0.155,0.155,2017-10-11,0.16,0.155,0.16,39730.0,,,
0.15,0.15,2017-10-12,0.15,0.14,0.15,290080.0,,,
0.135,0.135,2017-10-15,0.14,0.135,0.14,30000.0,,,
0.135,0.135,2017-10-16,0.14,0.135,0.14,180125.0,,,
0.135,0.135,2017-10-17,0.135,0.135,0.135,0.0,,,
0.135,0.135,2017-10-18,0.135,0.135,0.135,0.0,,,
0.135,0.135,2017-10-19,0.135,0.135,0.135,0.0,,,
0.155,0.155,2017-10-22,0.155,0.145,0.145,5850.0,,,
0.165,0.165,2017-10-23,0.175,0.155,0.155,66980.0,,,
0.17,0.17,2017-10-24,0.175,0.165,0.165,68134.0,,,
0.155,0.155,2017-10-25,0.155,0.155,0.155,18020.0,,,
0.155,0.155,2017-10-26,0.155,0.155,0.155,0.0,,,
0.155,0.155,2017-10-29,0.155,0.155,0.155,0.0,,,
0.155,0.155,2017-10-30,0.155,0.155,0.155,0.0,,,
0.155,0.155,2017-10-31,0.155,0.15,0.15,36497.0,,,
0.145,0.145,2017-11-01,0.145,0.145,0.145,45000.0,,,
0.145,0.145,2017-11-02,0.145,0.145,0.145,17241.0,,,
0.145,0.145,2017-11-05,0.145,0.145,0.145,0.0,,,
0.15,0.15,2017-11-06,0.15,0.15,0.15,12656.0,,,
0.14,0.14,2017-11-07,0.15,0.14,0.15,24215.0,,,
0.155,0.155,2017-11-08,0.155,0.155,0.155,10645.0,,,
0.155,0.155,2017-11-09,0.155,0.155,0.155,0.0,,,
0.155,0.155,2017-11-12,0.155,0.155,0.155,0.0,,,
0.15,0.15,2017-11-13,0.15,0.15,0.15,10000.0,,,
0.15,0.15,2017-11-14,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-11-15,0.15,0.15,0.15,0.0,,,
0.15,0.15,2017-11-16,0.15,0.15,0.15,0.0,,,
0.14,0.14,2017-11-19,0.145,0.14,0.145,51855.0,,,
0.14,0.14,2017-11-20,0.14,0.14,0.14,0.0,,,
0.13,0.13,2017-11-21,0.13,0.13,0.13,23821.0,,,
0.125,0.125,2017-11-22,0.13,0.125,0.13,100000.0,,,
0.13,0.13,2017-11-23,0.13,0.13,0.13,12000.0,,,
0.135,0.135,2017-11-26,0.135,0.135,0.135,30000.0,,,
0.135,0.135,2017-11-27,0.15,0.135,0.135,33705.0,,,
0.135,0.135,2017-11-28,0.135,0.135,0.135,33777.0,,,
0.135,0.135,2017-11-29,0.135,0.135,0.135,0.0,,,
0.135,0.135,2017-11-30,0.135,0.135,0.135,0.0,,,
0.155,0.155,2017-12-03,0.155,0.15,0.15,100001.0,,,
0.15,0.15,2017-12-04,0.15,0.15,0.15,10000.0,,,
0.15,0.15,2017-12-05,0.15,0.15,0.15,0.0,,,
0.135,0.135,2017-12-06,0.14,0.135,0.14,80000.0,,,
0.13,0.13,2017-12-07,0.145,0.13,0.145,22500.0,,,
0.14,0.14,2017-12-10,0.14,0.14,0.14,2000.0,,,
0.125,0.125,2017-12-11,0.145,0.125,0.145,21516.0,,,
0.125,0.125,2017-12-12,0.13,0.125,0.13,90000.0,,,
0.12,0.12,2017-12-13,0.13,0.12,0.13,41667.0,,,
0.15,0.15,2017-12-14,0.15,0.15,0.15,6000.0,,,
0.13,0.13,2017-12-17,0.15,0.13,0.15,91000.0,,,
0.135,0.135,2017-12-18,0.15,0.135,0.15,78334.0,,,
0.13,0.13,2017-12-19,0.14,0.13,0.14,11500.0,,,
0.13,0.13,2017-12-20,0.13,0.13,0.13,10000.0,,,
0.13,0.13,2017-12-21,0.14,0.13,0.14,118241.0,,,
0.125,0.125,2017-12-26,0.13,0.125,0.13,14794.0,,,
0.125,0.125,2017-12-27,0.125,0.125,0.125,6666.0,,,
0.13,0.13,2017-12-28,0.13,0.125,0.125,40000.0,,,
0.13,0.13,2018-01-01,0.13,0.13,0.13,0.0,,,
0.13,0.13,2018-01-02,0.13,0.13,0.13,5000.0,,,
0.14,0.14,2018-01-03,0.14,0.125,0.13,43513.0,,,
0.14,0.14,2018-01-04,0.14,0.125,0.13,43513.0,,,
0.12,0.12,2018-01-07,0.125,0.12,0.125,59000.0,,,
0.12,0.12,2018-01-08,0.12,0.12,0.12,41666.0,,,
0.12,0.12,2018-01-09,0.12,0.12,0.12,3334.0,,,
0.12,0.12,2018-01-10,0.12,0.12,0.12,7000.0,,,
0.12,0.12,2018-01-11,0.12,0.12,0.12,96000.0,,,
0.12,0.12,2018-01-14,0.12,0.12,0.12,0.0,,,
0.1,0.1,2018-01-15,0.115,0.1,0.115,91000.0,,,
0.11,0.11,2018-01-16,0.12,0.11,0.12,127162.0,,,
0.11,0.11,2018-01-17,0.11,0.11,0.11,21000.0,,,
0.115,0.115,2018-01-18,0.115,0.11,0.11,28029.0,,,
0.115,0.115,2018-01-21,0.115,0.115,0.115,0.0,,,
0.11,0.11,2018-01-22,0.115,0.11,0.115,70000.0,,,
0.11,0.11,2018-01-23,0.135,0.11,0.125,187545.0,,,
0.12,0.12,2018-01-24,0.12,0.12,0.12,141545.0,,,
0.12,0.12,2018-01-28,0.13,0.12,0.12,59026.0,,,
0.115,0.115,2018-01-29,0.135,0.115,0.135,42668.0,,,
0.115,0.115,2018-01-30,0.115,0.115,0.115,0.0,,,
0.115,0.115,2018-01-31,0.12,0.1,0.115,334325.0,,,
0.115,0.115,2018-02-01,0.12,0.11,0.12,76601.0,,,
0.12,0.12,2018-02-04,0.13,0.115,0.12,153346.0,,,
0.12,0.12,2018-02-05,0.12,0.12,0.12,10824.0,,,
0.125,0.125,2018-02-06,0.125,0.12,0.12,3477.0,,,
0.12,0.12,2018-02-07,0.12,0.12,0.12,100000.0,,,
0.12,0.12,2018-02-08,0.12,0.105,0.105,60995.0,,,
0.12,0.12,2018-02-11,0.13,0.12,0.125,139598.0,,,
0.12,0.12,2018-02-12,0.12,0.12,0.12,0.0,,,
0.12,0.12,2018-02-13,0.125,0.12,0.125,50260.0,,,
0.125,0.125,2018-02-14,0.125,0.125,0.125,49924.0,,,
0.13,0.13,2018-02-15,0.13,0.115,0.125,119316.0,,,
0.13,0.13,2018-02-18,0.13,0.12,0.12,76900.0,,,
0.13,0.13,2018-02-19,0.13,0.13,0.13,0.0,,,
0.13,0.13,2018-02-20,0.13,0.13,0.13,0.0,,,
0.13,0.13,2018-02-21,0.13,0.13,0.13,0.0,,,
0.13,0.13,2018-02-22,0.13,0.13,0.13,0.0,,,
0.13,0.13,2018-02-25,0.13,0.13,0.13,0.0,,,
