Date,Open,High,Low,Close,Adj Close,Volume
2006-06-08,0.19884,0.19884,0.19884,0.19884,0.168308,0.0
2006-06-09,0.24855,0.26346,0.24855,0.26346,0.223006,162945.0
2006-06-13,0.26346,0.26346,0.26346,0.26346,0.223006,36713.0
2006-06-14,0.26346,0.26346,0.25849,0.25849,0.218799,52052.0
2006-06-15,0.26346,0.26346,0.26346,0.26346,0.223006,12070.0
2006-06-16,0.25849,0.25849,0.24855,0.24855,0.210385,100583.0
2006-06-19,0.25352,0.25352,0.25352,0.25352,0.214592,20117.0
2006-06-20,0.25499,0.25499,0.25499,0.25499,0.215836,0.0
2006-06-21,0.25849,0.25849,0.25849,0.25849,0.218799,5029.0
2006-06-22,0.25849,0.26346,0.25849,0.25849,0.218799,75689.0
2006-06-23,0.25999,0.25999,0.25999,0.25999,0.220068,0.0
2006-06-26,0.25999,0.25999,0.25999,0.25999,0.220068,0.0
2006-06-27,0.25849,0.25849,0.25352,0.25352,0.214592,25146.0
2006-06-28,0.26843,0.26843,0.26843,0.26843,0.227212,4023.0
2006-06-29,0.26499,0.26499,0.26499,0.26499,0.22430100000000008,0.0
2006-06-30,0.26346,0.26346,0.26346,0.26346,0.223006,3018.0
2006-07-03,0.25849,0.25849,0.25849,0.25849,0.218799,4023.0
2006-07-04,0.24855,0.24855,0.24855,0.24855,0.210385,11064.0
2006-07-05,0.24855,0.24855,0.23861,0.23861,0.201971,50543.0
2006-07-06,0.23999,0.23999,0.23999,0.23999,0.203139,0.0
2006-07-07,0.23861,0.23861,0.23861,0.23861,0.201971,0.0
2006-07-10,0.23861,0.23861,0.23861,0.23861,0.201971,0.0
2006-07-11,0.23861,0.23861,0.23861,0.23861,0.201971,0.0
2006-07-12,0.23861,0.23861,0.23861,0.23861,0.201971,0.0
2006-07-13,0.23861,0.23861,0.23861,0.23861,0.201971,0.0
2006-07-14,0.23861,0.23861,0.23861,0.23861,0.201971,0.0
2006-07-17,0.24855,0.24855,0.23861,0.23861,0.201971,9555.0
2006-07-18,0.23999,0.23999,0.23999,0.23999,0.203139,0.0
2006-07-19,0.23861,0.23861,0.23861,0.23861,0.201971,3018.0
2006-07-20,0.23999,0.23999,0.23999,0.23999,0.203139,0.0
2006-07-21,0.23999,0.23999,0.23999,0.23999,0.203139,0.0
2006-07-24,0.23999,0.23999,0.23999,0.23999,0.203139,0.0
2006-07-25,0.23999,0.23999,0.23999,0.23999,0.203139,0.0
2006-07-26,0.23861,0.23861,0.23861,0.23861,0.201971,5029.0
2006-07-27,0.23499,0.23499,0.23499,0.23499,0.198907,0.0
2006-07-28,0.23499,0.23499,0.23499,0.23499,0.198907,0.0
2006-07-31,0.23499,0.23499,0.23499,0.23499,0.198907,0.0
2006-08-01,0.23499,0.23499,0.23499,0.23499,0.198907,0.0
2006-08-02,0.23499,0.23499,0.23499,0.23499,0.198907,0.0
2006-08-03,0.23499,0.23499,0.23499,0.23499,0.198907,0.0
2006-08-04,0.21872,0.21872,0.21872,0.21872,0.185135,4828.0
2006-08-07,0.21999,0.21999,0.21999,0.21999,0.18621,0.0
2006-08-08,0.21999,0.21999,0.21999,0.21999,0.18621,0.0
2006-08-09,0.21999,0.21999,0.21999,0.21999,0.18621,0.0
2006-08-10,0.21999,0.21999,0.21999,0.21999,0.18621,0.0
2006-08-11,0.21999,0.21999,0.21999,0.21999,0.18621,0.0
2006-08-14,0.21999,0.21999,0.21999,0.21999,0.18621,0.0
2006-08-15,0.21999,0.21999,0.21999,0.21999,0.18621,0.0
2006-08-16,0.19884,0.19884,0.19884,0.19884,0.168308,2515.0
2006-08-17,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-18,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-21,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-22,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-23,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-24,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-25,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-28,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-29,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-30,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-08-31,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-09-01,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-09-04,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-09-05,0.19884,0.19884,0.19884,0.19884,0.168308,6035.0
2006-09-06,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-09-07,0.19884,0.19884,0.19884,0.19884,0.168308,2515.0
2006-09-08,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
2006-09-11,0.19884,0.19884,0.19884,0.19884,0.168308,0.0
2006-09-12,0.15907000000000002,0.19884,0.15907000000000002,0.19884,0.168308,3520.0
2006-09-13,0.19999,0.19999,0.19999,0.19999,0.169281,0.0
