Date,Open,High,Low,Close,Adj Close,Volume
1998-05-29,0.52,0.52,0.52,0.52,0.52,0.0
1998-06-01,,,,,,
1998-06-02,,,,,,
1998-06-03,,,,,,
1998-06-04,,,,,,
1998-06-05,,,,,,
1998-06-08,,,,,,
1998-06-09,,,,,,
1998-06-10,,,,,,
1998-06-11,,,,,,
1998-06-12,,,,,,
1998-06-15,,,,,,
1998-06-16,,,,,,
1998-06-17,,,,,,
1998-06-18,,,,,,
1998-06-19,,,,,,
1998-06-22,,,,,,
1998-06-23,,,,,,
1998-06-24,,,,,,
1998-06-25,,,,,,
1998-06-26,,,,,,
1998-06-29,,,,,,
1998-06-30,0.55,0.55,0.55,0.55,0.55,0.0
1998-07-01,,,,,,
1998-07-02,,,,,,
1998-07-03,,,,,,
1998-07-06,,,,,,
1998-07-07,,,,,,
1998-07-08,,,,,,
1998-07-09,,,,,,
1998-07-10,,,,,,
1998-07-13,,,,,,
1998-07-14,,,,,,
1998-07-15,,,,,,
1998-07-16,,,,,,
1998-07-17,,,,,,
1998-07-20,,,,,,
1998-07-21,,,,,,
1998-07-22,,,,,,
1998-07-23,,,,,,
1998-07-24,,,,,,
1998-07-27,,,,,,
1998-07-28,,,,,,
1998-07-29,,,,,,
1998-07-30,,,,,,
1998-07-31,0.65,0.65,0.65,0.65,0.65,0.0
1998-08-03,,,,,,
1998-08-04,,,,,,
1998-08-05,,,,,,
1998-08-06,,,,,,
1998-08-07,,,,,,
1998-08-10,,,,,,
1998-08-11,,,,,,
1998-08-12,,,,,,
1998-08-13,,,,,,
1998-08-14,,,,,,
1998-08-17,,,,,,
1998-08-18,,,,,,
1998-08-19,,,,,,
1998-08-20,,,,,,
1998-08-21,,,,,,
1998-08-24,,,,,,
1998-08-25,,,,,,
1998-08-26,,,,,,
1998-08-27,,,,,,
1998-08-28,,,,,,
1998-08-31,0.67,0.67,0.67,0.67,0.67,0.0
1998-09-01,,,,,,
1998-09-02,,,,,,
1998-09-03,,,,,,
1998-09-04,,,,,,
1998-09-07,,,,,,
1998-09-08,,,,,,
1998-09-09,,,,,,
1998-09-10,,,,,,
1998-09-11,,,,,,
1998-09-14,,,,,,
1998-09-15,,,,,,
1998-09-16,,,,,,
1998-09-17,,,,,,
1998-09-18,,,,,,
1998-09-21,,,,,,
1998-09-22,,,,,,
1998-09-23,,,,,,
1998-09-24,,,,,,
1998-09-25,,,,,,
1998-09-28,,,,,,
1998-09-29,,,,,,
1998-09-30,0.6,0.6,0.6,0.6,0.6,0.0
1998-10-01,,,,,,
1998-10-02,,,,,,
1998-10-05,,,,,,
1998-10-06,,,,,,
1998-10-07,,,,,,
1998-10-08,,,,,,
1998-10-09,,,,,,
1998-10-12,,,,,,
1998-10-13,,,,,,
1998-10-14,,,,,,
1998-10-15,,,,,,
1998-10-16,,,,,,
1998-10-19,,,,,,
1998-10-20,,,,,,
1998-10-21,,,,,,
1998-10-22,,,,,,
1998-10-23,,,,,,
1998-10-25,,,,,,
1998-10-26,,,,,,
1998-10-27,,,,,,
1998-10-28,,,,,,
1998-10-29,0.62,0.62,0.62,0.62,0.62,0.0
1998-11-01,,,,,,
1998-11-02,,,,,,
1998-11-03,,,,,,
1998-11-04,,,,,,
1998-11-05,,,,,,
1998-11-08,,,,,,
1998-11-09,,,,,,
1998-11-10,,,,,,
1998-11-11,,,,,,
1998-11-12,,,,,,
1998-11-15,,,,,,
1998-11-16,,,,,,
1998-11-17,,,,,,
1998-11-18,,,,,,
1998-11-19,,,,,,
1998-11-22,,,,,,
1998-11-23,,,,,,
1998-11-24,,,,,,
1998-11-25,,,,,,
1998-11-26,,,,,,
1998-11-29,1.25,1.25,1.25,1.25,1.25,0.0
1998-11-30,,,,,,
1998-12-01,,,,,,
1998-12-02,,,,,,
1998-12-03,,,,,,
1998-12-06,,,,,,
1998-12-07,,,,,,
1998-12-08,,,,,,
1998-12-09,,,,,,
1998-12-10,,,,,,
1998-12-13,,,,,,
1998-12-14,,,,,,
1998-12-15,,,,,,
1998-12-16,,,,,,
1998-12-17,,,,,,
1998-12-20,,,,,,
1998-12-21,,,,,,
1998-12-22,,,,,,
1998-12-23,,,,,,
1998-12-24,,,,,,
1998-12-27,,,,,,
1998-12-28,,,,,,
1998-12-29,,,,,,
1998-12-30,1.82,1.82,1.82,1.82,1.82,0.0
1998-12-31,,,,,,
1999-01-03,1.6869999999999998,1.88,1.65,1.6869999999999998,1.6869999999999998,178695.0
1999-01-04,1.75,1.75,1.6,1.68,1.68,334828.0
1999-01-05,1.87,1.87,1.73,1.87,1.87,213223.0
1999-01-06,1.92,2.1,1.9,1.92,1.92,300330.0
1999-01-07,1.7,1.95,1.7,1.7,1.7,353215.0
1999-01-10,1.82,1.82,1.73,1.8,1.8,260027.0
1999-01-11,1.86,1.86,1.8,1.85,1.85,140693.0
1999-01-12,1.83,1.83,1.78,1.83,1.83,136190.0
1999-01-13,1.85,1.85,1.78,1.8,1.8,129150.0
1999-01-14,1.85,1.85,1.79,1.85,1.85,288880.0
1999-01-17,1.9,1.9,1.85,1.9,1.9,152100.0
1999-01-18,1.9,1.9,1.88,1.9,1.9,196194.0
1999-01-19,2.0,2.0,1.95,1.98,1.98,306154.0
1999-01-20,1.98,1.98,1.95,1.95,1.95,204503.0
1999-01-21,1.93,1.93,1.89,1.9,1.9,161961.0
1999-01-24,1.93,1.93,1.86,1.88,1.88,65080.0
1999-01-25,,,,,,
1999-01-26,1.9,1.9,1.83,1.85,1.85,246375.0
1999-01-27,1.88,1.88,1.8,1.81,1.81,163715.0
1999-01-28,1.91,1.91,1.84,1.9,1.9,275797.0
1999-01-31,1.93,1.93,1.87,1.9,1.9,278000.0
1999-02-01,1.9,1.9,1.86,1.88,1.88,177028.0
1999-02-02,1.88,1.88,1.82,1.82,1.82,67445.0
1999-02-03,1.89,1.89,1.82,1.82,1.82,126800.0
1999-02-04,1.85,1.85,1.73,1.8,1.8,362367.0
1999-02-07,1.79,1.79,1.75,1.75,1.75,49800.0
1999-02-08,1.61,1.76,1.55,1.61,1.61,319491.0
1999-02-09,1.51,1.61,1.45,1.51,1.51,362756.0
1999-02-10,1.59,1.59,1.51,1.55,1.55,122916.0
1999-02-11,1.61,1.7,1.59,1.61,1.61,232000.0
1999-02-14,1.6,1.6,1.57,1.57,1.57,116530.0
1999-02-15,1.67,1.67,1.6,1.66,1.66,208165.0
1999-02-16,1.74,1.74,1.69,1.74,1.74,110054.0
1999-02-17,1.81,1.81,1.75,1.81,1.81,186565.0
1999-02-18,1.94,2.1,1.9,1.94,1.94,535349.0
1999-02-21,2.13,2.13,2.0,2.03,2.03,698432.0
1999-02-22,2.25,2.25,2.1,2.2,2.2,440206.0
1999-02-23,2.15,2.3,2.05,2.15,2.15,383391.0
1999-02-24,2.15,2.15,2.0,2.08,2.08,148262.0
1999-02-25,2.041,2.041,1.91,1.95,1.95,195050.0
1999-02-28,2.02,2.02,1.93,2.0,2.0,129020.0
1999-03-01,2.01,2.01,1.98,1.99,1.99,118770.0
1999-03-02,2.0,2.0,1.9,1.9,1.9,122075.0
1999-03-03,1.985,1.985,1.95,1.95,1.95,62000.0
1999-03-04,1.99,1.99,1.95,1.98,1.98,72765.0
1999-03-07,2.01,2.01,1.9,1.95,1.95,96500.0
1999-03-08,1.9409999999999998,1.9409999999999998,1.85,1.85,1.85,101942.0
1999-03-09,1.85,1.85,1.75,1.85,1.85,110600.0
1999-03-10,1.8,1.8,1.75,1.77,1.77,108115.0
1999-03-11,1.91,1.91,1.85,1.9,1.9,48670.0
1999-03-14,1.94,1.94,1.9,1.92,1.92,55388.0
1999-03-15,2.04,2.04,1.93,2.0,2.0,132048.0
1999-03-16,2.05,2.05,1.98,2.02,2.02,158372.0
1999-03-17,2.2,2.2,2.04,2.18,2.18,1140357.0
1999-03-18,2.45,2.45,2.22,2.43,2.43,864055.0
1999-03-21,2.44,2.44,2.26,2.38,2.38,330761.0
1999-03-22,2.55,2.55,2.38,2.49,2.49,370175.0
1999-03-23,2.48,2.48,2.4,2.41,2.41,239900.0
1999-03-24,2.55,2.55,2.44,2.46,2.46,263930.0
1999-03-25,2.99,2.99,2.5,2.9,2.9,592800.0
1999-03-29,3.0,3.0,2.85,2.99,2.99,235640.0
1999-03-30,3.5,3.5,3.15,3.37,3.37,781594.0
1999-03-31,3.85,3.85,3.56,3.79,3.79,743820.0
1999-04-01,3.8,3.8,3.62,3.71,3.71,240574.0
1999-04-02,,,,,,
1999-04-05,,,,,,
1999-04-06,3.35,3.75,3.15,3.35,3.35,549071.0
1999-04-07,3.7,3.7,3.35,3.65,3.65,345235.0
1999-04-08,3.6,3.8,3.5,3.6,3.6,320382.0
1999-04-09,3.65,3.65,3.39,3.49,3.49,120394.0
1999-04-12,3.471,3.471,3.31,3.31,3.31,166812.0
1999-04-13,3.45,3.45,3.3,3.4,3.4,176152.0
1999-04-14,3.45,3.45,3.3,3.31,3.31,419850.0
1999-04-15,3.5,3.5,3.35,3.5,3.5,168265.0
1999-04-16,3.66,3.66,3.536,3.63,3.63,199229.0
1999-04-19,3.66,3.66,3.59,3.62,3.62,142576.0
1999-04-20,3.4,3.6060000000000003,3.38,3.4,3.4,92228.0
1999-04-21,4.3,4.3,3.395,4.239,4.239,1037449.0
1999-04-22,4.12,4.5,3.91,4.12,4.12,569813.0
1999-04-23,4.2,4.2,4.03,4.06,4.06,165605.0
1999-04-26,4.1,4.1,4.0,4.04,4.04,66460.0
1999-04-27,4.25,4.25,4.1,4.2,4.2,163784.0
1999-04-28,4.45,4.45,4.18,4.45,4.45,169022.0
1999-04-29,5.1,5.1,4.45,4.941,4.941,537685.0
1999-04-30,5.3,5.3,5.0,5.08,5.08,518135.0
1999-05-03,5.29,5.29,5.15,5.15,5.15,358059.0
1999-05-04,4.9,5.3,4.9,4.9,4.9,259973.0
